STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 43,17350620,3,29020,  560,    W,   10,BET                 ,     ,
 43,17350621,1,29020,  590,   ZW,   20,GEHBET              ,     ,
 43,17350621,2,29021,  680,   ZW,   30,BET                 ,     ,
 43,17350621,3,29020,  600,   ZW,   20,BET                 ,     ,
 43,17350622,1,29021,  620,   ZW,   20,BET                 ,     ,
 43,17350622,2,29021,  680,   ZW,   20,BET                 ,     ,
 43,17350622,3,29010,  590,   ZW,   10,REG                 ,   20,
 43,17350623,1,28110,  580,    O,    0,REG                 ,     ,
 43,17350623,2,28110,  610,   NO,   10,REG                 ,   40,
 43,17350623,3,29000,  560,    N,    0,GEHBET              ,    2,
 43,17350624,1,29012,  610,    N,   10,BEW                 ,     ,
 43,17350624,2,29013,  680,  WTN,   10,GEHBET              ,     ,
 43,17350624,3,29020,  530,    W,   10,REG                 ,    2,
 43,17350625,1,29020,  630,   NW,   10,GEHBET              ,     ,
 43,17350625,2,29022,  700,   NW,   10,BET                 ,     ,
 43,17350625,3,29030,  590,   NW,   10,HEL                 ,     ,
 43,17350626,1,29030,  680,   ZW,    0,BEW                 ,     ,
 43,17350626,2,29030,  750,   ZW,    0,BEW                 ,     ,
 43,17350626,3,29020,  610,   ZW,    0,BEWREG              ,     ,
 43,17350627,1,29001,  700,    O,   10,BEWONW              ,    1,
 43,17350627,2,28110,  760,   ZW,   10,REGONW              ,     ,
 43,17350627,3,29001,  560,    W,   20,BET                 ,   62,
 43,17350628,1,29010,  590,  ZTW,   10,BEW                 ,     ,
 43,17350628,2,29010,  700,   ZW,   10,BEWONW              ,     ,
 43,17350628,3,29010,  560,    Z,    0,BEW                 ,    1,
 43,17350629,1,29010,  560,   ZW,    0,BEW                 ,     ,
 43,17350629,2,29010,  680,   ZW,    0,BET                 ,     ,
 43,17350629,3,29010,  570,    Z,   10,HEL                 ,     ,
 43,17350630,1,29003,  570,    Z,    0,BEW                 ,     ,
 43,17350630,2,29003,  720,    Z,    0,BEW                 ,     ,
 43,17350630,3,29003,  630,  NTO,    0,BEW                 ,     ,
 43,17350701,1,29002,  680,   ZO,    0,REG                 ,     ,
 43,17350701,2,29003,  760,   ZW,    0,GEHBETONW           ,     ,
 43,17350701,3,29010,  650,   NO,    0,HEL                 ,   30,
 43,17350702,1,29001,  650,    O,    0,REGONW              ,     ,
 43,17350702,2,29001,  650,   ZW,   10,REG                 ,     ,
 43,17350702,3,29002,  570,    W,    0,BET                 ,   13,
 43,17350703,1,29002,  590,   ZW,   20,GEHBETREG           ,     ,
 43,17350703,2,29000,  650,    W,   20,REG                 ,     ,
 43,17350703,3,29000,  560,    N,   20,GEHBET              ,   22,
 43,17350704,1,29000,  650,    N,   10,BEW                 ,     ,
 43,17350704,2,29002,  680,    W,   10,BET                 ,     ,
 43,17350704,3,29012,  560,    N,   10,HEL                 ,     ,
 43,17350705,1,29030,  590,   NW,    0,GEHBET              ,     ,
 43,17350705,2,29031,  640,   NW,   10,GEHBET              ,     ,
 43,17350705,3,29030,  580,   ZW,    0,GEHBET              ,     ,
 43,17350706,1,29020,  560,   ZW,   20,REG                 ,     ,
 43,17350706,2,29013,  670,    W,   20,BET                 ,   13,
 43,17350706,3,29000,  570,   ZW,   20,GEHBETREG           ,   13,
 43,17350707,1,28113,  600,   ZW,   10,REG                 ,     ,
 43,17350707,2,28042,  640,    W,   30,REG                 ,   10,
 43,17350707,3,28041,  540,    W,   20,GEHBET              ,    1,
 43,17350708,1,28042,  570,   NW,   20,REG                 ,     ,
 43,17350708,2,28053,  650,   NW,   30,BET                 ,   20,
 43,17350708,3,28062,  580,    W,   20,BET                 ,     ,
 43,17350709,1,28052,  610,    W,   20,GEHBET              ,     ,
 43,17350709,2,28060,  640,    W,   20,GEHBETREG           ,     ,
 43,17350709,3,28050,  600,    W,   20,REG                 ,     ,
 43,17350710,1,28040,  630,    W,   20,REG                 ,   32,
 43,17350710,2,28032,  670,    W,   20,GEHBET              ,     ,
 43,17350710,3,28032,  590,    W,   20,GEHBET              ,   42,
 43,17350711,1,28040,  600,    W,   30,GEHBET              ,     ,
 43,17350711,2,28041,  590,    W,   30,REG                 ,     ,
 43,17350711,3,28062,  560,   NW,   10,GEHBET              ,   10,
 43,17350712,1,28070,  630,    W,   30,GEHBET              ,     ,
 43,17350712,2,28072,  670,    W,   20,GEHBET              ,     ,
 43,17350712,3,28071,  620,   ZW,   30,GEHBET              ,     ,
 43,17350713,1,28070,  630,    W,   30,GEHBETREG           ,     ,
 43,17350713,2,28070,  700,    W,   20,GEHBET              ,    1,
 43,17350713,3,28070,  640,    W,   20,GEHBET              ,     ,
 43,17350714,1,28072,  630,   ZW,    0,GEHBET              ,     ,
 43,17350714,2,28072,  720,   ZW,   20,BET                 ,     ,
 43,17350714,3,28072,  610,   ZW,   10,HEL                 ,     ,
 43,17350715,1,28070,  720,    Z,   10,BET                 ,     ,
 43,17350715,2,28070,  840,   ZO,   10,BET                 ,     ,
 43,17350715,3,28062,  720,  OTZ,    0,BEW                 ,     ,
 43,17350716,1,28070,  640,    O,   10,HEL                 ,     ,
 43,17350716,2,28070,  900,    O,   10,HEL                 ,     ,
 43,17350716,3,28070,  740,  OZO,    0,HEL                 ,     ,
 43,17350717,1,28071,  800,  OZO,    0,HEL                 ,     ,
 43,17350717,2,28082,  750,    W,   10,GEHBET              ,     ,
 43,17350717,3,28081,  640,   ZO,   10,BET                 ,     ,
 43,17350718,1,28070,  620,    W,   10,REG                 ,   73,
 43,17350718,2,28063,  640,   NW,   10,REG                 ,     ,
 43,17350718,3,28060,  610,    N,   10,BET                 ,   10,
 43,17350719,1,28051,  630,    W,    0,GEHBET              ,     ,
 43,17350719,2,28050,  720,    W,   20,BET                 ,     ,
 43,17350719,3,28042,  600,    W,   10,GEHBET              ,     ,
 43,17350720,1,28041,  630,   ZW,   10,GEHBET              ,     ,
 43,17350720,2,28041,  630,   ZW,   10,GEHBET              ,     ,
 43,17350720,3,28041,  560,   ZW,   10,GEHBETREG           ,     ,
 43,17350721,1,28041,  610,    W,   30,REG                 ,   30,
 43,17350721,2,28050,  630,    W,   20,GEHBET              ,     ,
 43,17350721,3,28050,  560,    W,   10,HEL                 ,     ,
 43,17350722,1,28050,  610,    W,   10,GEHBETREG           ,     ,
 43,17350722,2,28060,  630,    W,   20,BET                 ,   30,
 43,17350722,3,28070,  560,    W,   10,HEL                 ,     ,
 43,17350723,1,28062,  630,    Z,   10,GEHBET              ,     ,
 43,17350723,2,28050,  630,   ZW,    0,REG                 ,   22,
 43,17350723,3,28042,  560,    W,    0,HEL                 ,     ,
 43,17350724,1,28050,  610,   ZW,   10,GEHBET              ,     ,
 43,17350724,2,28050,  690,   ZW,   10,GEHBETONW           ,     ,
 43,17350724,3,28052,  580,   ZW,    0,HEL                 ,    2,
 43,17350725,1,28062,  600,   ZW,    0,BETREG              ,     ,
 43,17350725,2,28070,  620,   ZW,   20,GEHBETREG           ,    2,
 43,17350725,3,28070,  570,   ZW,    0,BET                 ,    2,
 43,17350726,1,28060,  580,  ZZW,    0,REG                 ,     ,
 43,17350726,2,28052,  660,   ZW,    0,GEHBETREG           ,   10,
 43,17350726,3,28041,  590,   ZW,    0,GEHBET              ,   30,
 43,17350727,1,28032,  630,   ZW,    0,REG                 ,    2,
 43,17350727,2,28032,  720,   ZW,    0,BET                 ,     ,
 43,17350727,3,28032,  600,   ZW,    0,REG                 ,   10,
 43,17350728,1,28042,  630,   ZW,    0,GEHBETREG           ,     ,
 43,17350728,2,28050,  630,   ZW,    0,REG                 ,     ,
 43,17350728,3,28051,  600,   ZW,    0,                    ,   12,
 43,17350729,1,28070,  580,   ZW,   10,REG                 ,   10,
 43,17350729,2,28062,  660,   ZW,    0,BEW                 ,     ,
 43,17350729,3,28080,  590,   ZW,    0,HEL                 ,     ,
 43,17350730,1,28090,  580,   ZO,    0,BET                 ,     ,
 43,17350730,2,28092,  670,   ZO,    0,BEW                 ,     ,
 43,17350730,3,28090,  610,    N,    0,BEW                 ,     ,
 43,17350731,1,28082,  610,    Z,    0,BEW                 ,     ,
 43,17350731,2,28072,  670,    Z,    0,BET                 ,     ,
 43,17350731,3,28070,  610,   ZW,    0,BET                 ,     ,
 43,17350801,1,28070,  640,    W,    0,BET                 ,     ,
 43,17350801,2,28062,  720,    N,    0,BEW                 ,     ,
 43,17350801,3,28060,  660,   NO,    0,BEW                 ,     ,
 43,17350802,1,28060,  650,   ZO,    0,HEL                 ,     ,
 43,17350802,2,28050,  760,   ZO,    0,BEW                 ,     ,
 43,17350802,3,28040,  700,   ZO,    0,BEW                 ,     ,
 43,17350803,1,28030,  690,   ZO,    0,BET                 ,     ,
 43,17350803,2,28030,  740,   ZW,    0,GEHBETONW           ,     ,
 43,17350803,3,28040,  620,    Z,    0,GEHBET              ,   70,
 43,17350804,1,28042,  640,    W,    0,BETREG              ,     ,
 43,17350804,2,28053,  650,    W,    0,REG                 ,     ,
 43,17350804,3,28070,  560,   NW,    0,HEL                 ,   10,
 43,17350805,1,28071,  630,   ZW,   10,BET                 ,     ,
 43,17350805,2,28070,  670,   ZW,   30,GEHBETREG           ,     ,
 43,17350805,3,28042,  630,    Z,   30,REG                 ,   50,
 43,17350806,1,28051,  600,    W,   10,HEL                 ,     ,
 43,17350806,2,28062,  700,    W,    0,BET                 ,     ,
 43,17350806,3,28080,  560,   NW,    0,HEL                 ,     ,
 43,17350807,1,28093,  600,    W,   10,BETREG              ,     ,
 43,17350807,2,28100,  710,    W,   10,BET                 ,     ,
 43,17350807,3,28110,  600,    W,   10,BET                 ,     ,
 43,17350808,1,28110,  600,    W,    0,BET                 ,     ,
 43,17350808,2,28110,  700,    W,    0,BET                 ,     ,
 43,17350808,3,28110,  600,   ZW,    0,BET                 ,     ,
 43,17350809,1,28110,  680,    Z,    0,HEL                 ,     ,
 43,17350809,2,28110,  790,   ZO,    0,BEW                 ,     ,
 43,17350809,3,28102,  610,   NO,    0,HEL                 ,     ,
 43,17350810,1,28093,  710,    O,    0,HEL                 ,     ,
 43,17350810,2,28092,  800,   NO,    0,HEL                 ,     ,
 43,17350810,3,28090,  630,   NO,   10,HEL                 ,     ,
 43,17350811,1,28090,  630,    O,    0,HEL                 ,     ,
 43,17350811,2,28090,  760,    O,    0,HEL                 ,     ,
 43,17350811,3,28090,  630,    O,    0,HEL                 ,     ,
 43,17350812,1,28090,  670,    O,   20,HEL                 ,     ,
 43,17350812,2,28090,  760,    O,   20,HEL                 ,     ,
 43,17350812,3,28090,  590,    O,   20,HEL                 ,     ,
 43,17350813,1,28091,  640,    O,   10,HEL                 ,     ,
 43,17350813,2,28091,  740,    O,   20,HEL                 ,     ,
 43,17350813,3,28093,  580,    O,   10,HEL                 ,     ,
 43,17350814,1,28093,  590,    O,   10,BEW                 ,     ,
 43,17350814,2,28093,  720,    O,    0,BEWREG              ,     ,
 43,17350814,3,28100,  600,    O,   10,HEL                 ,     ,
 43,17350815,1,28102,  640,    O,    0,HEL                 ,     ,
 43,17350815,2,28102,  720,   NO,   10,BET                 ,     ,
 43,17350815,3,28110,  560,   NO,   10,HEL                 ,    1,
 43,17350816,1,28110,  640,   NO,   10,BET                 ,     ,
 43,17350816,2,28110,  720,   NO,   10,BETREG              ,    1,
 43,17350816,3,28110,  570,   NO,   10,HEL                 ,     ,
 43,17350817,1,28111,  640,   NO,    0,HEL                 ,     ,
 43,17350817,2,28111,  730,  NNO,    0,BEW                 ,     ,
 43,17350817,3,28112,  590,   NO,    0,HEL                 ,     ,
 43,17350818,1,28113,  600,  NNO,    0,BETREG              ,     ,
 43,17350818,2,28113,  670,  NNO,    0,GEHBET              ,   10,
 43,17350818,3,28113,  580,   NO,    0,HEL                 ,     ,
 43,17350819,1,28113,  640,   NO,   10,HEL                 ,     ,
 43,17350819,2,28113,  720,   NO,   10,HEL                 ,     ,
 43,17350819,3,28113,  600,   NO,   10,HEL                 ,     ,
 43,17350820,1,29000,  680,   NO,   10,HEL                 ,     ,
 43,17350820,2,29000,  760,   NO,   10,HEL                 ,     ,
 43,17350820,3,29002,  600,   NO,   10,HEL                 ,     ,
 43,17350821,1,29010,  640,   NO,   10,HEL                 ,     ,
 43,17350821,2,29010,  720,   NO,   10,HEL                 ,     ,
 43,17350821,3,29011,  600,   NO,   10,HEL                 ,     ,
 43,17350822,1,29012,  650,   NO,    0,BEW                 ,     ,
 43,17350822,2,29013,  720,   NO,    0,BEW                 ,     ,
 43,17350822,3,29011,  580,   NO,    0,HEL                 ,     ,
 43,17350823,1,29012,  570,  OTN,    0,HEL                 ,     ,
 43,17350823,2,29010,  720,   NO,    0,BET                 ,     ,
 43,17350823,3,29002,  600,    N,    0,HEL                 ,     ,
 43,17350824,1,28113,  630,    Z,    0,GEHBET              ,     ,
 43,17350824,2,28110,  720,   ZW,   10,BEWONW              ,     ,
 43,17350824,3,28110,  650,    O,    0,HEL                 ,   52,
 43,17350825,1,28100,  670,    Z,   20,HEL                 ,     ,
 43,17350825,2,28090,  800,  ZTW,   10,HEL                 ,     ,
 43,17350825,3,28090,  660,   ZW,   10,HEL                 ,     ,
 43,17350826,1,28083,  720,    Z,    0,HEL                 ,     ,
 43,17350826,2,28083,  800,   ZW,   20,BEW                 ,     ,
 43,17350826,3,28082,  680,   ZW,    0,GEHBET              ,     ,
 43,17350827,1,28090,  660,  WTN,    0,BEW                 ,     ,
 43,17350827,2,28093,  710,   NW,   10,GEHBET              ,     ,
 43,17350827,3,28100,  570,   NW,    0,HEL                 ,     ,
 43,17350828,1,28100,  630,  WTZ,   10,BET                 ,     ,
 43,17350828,2,28100,  690,    W,   20,GEHBET              ,     ,
 43,17350828,3,28102,  580,    W,   10,BET                 ,     ,
 43,17350829,1,28080,  610,   ZW,   20,BET                 ,     ,
 43,17350829,2,28080,  720,   ZW,   30,BET                 ,     ,
 43,17350829,3,28080,  630,   ZW,   20,GEHBET              ,     ,
 43,17350830,1,28073,  630,   ZW,    0,GEHBET              ,     ,
 43,17350830,2,28072,  680,   ZW,    0,GEHBET              ,     ,
 43,17350830,3,28070,  600,   ZW,    0,BET                 ,     ,
 43,17350831,1,28053,  610,   ZW,    0,GEHBET              ,     ,
 43,17350831,2,28053,  640,   ZW,    0,REG                 ,   30,
 43,17350831,3,28070,  560,   NW,    0,HEL                 ,     ,
 43,17350901,1,28082,  550,    W,   20,BEW                 ,     ,
 43,17350901,2,28090,  580,    W,   20,BET                 ,     ,
 43,17350901,3,28083,  600,    W,   20,GEHBET              ,     ,
 43,17350902,1,28072,  600,   ZW,   10,GEHBETREG           ,     ,
 43,17350902,2,28072,  640,   ZW,   10,REG                 ,     ,
 43,17350902,3,28060,  640,   ZW,   20,REG                 ,   21,
 43,17350903,1,28050,  630,    W,   30,GEHBET              ,     ,
 43,17350903,2,28070,  680,    W,   20,BET                 ,     ,
 43,17350903,3,28080,  570,    W,   10,BEWREG              ,    2,
 43,17350904,1,28050,  600,    Z,   30,GEHBET              ,     ,
 43,17350904,2,28032,  690,   ZW,   40,BET                 ,     ,
 43,17350904,3,28080,  600,    W,   10,BET                 ,     ,
 43,17350905,1,28080,  530,   ZW,   10,HEL                 ,     ,
 43,17350905,2,28070,  690,    Z,   10,BETREG              ,     ,
 43,17350905,3,28052,  600,   ZW,    0,BET                 ,   21,
 43,17350906,1,28060,  610,   ZW,    0,GEHBET              ,     ,
 43,17350906,2,28060,  660,   ZW,   20,GEHBET              ,     ,
 43,17350906,3,28060,  580,   ZW,    0,GEHBETREG           ,     ,
 43,17350907,1,28072,  600,  WTZ,   20,GEHBET              ,     ,
 43,17350907,2,28082,  640,    W,   10,REG                 ,     ,
 43,17350907,3,28092,  540,    W,   10,BET                 ,   12,
 43,17350908,1,28092,  550,    N,    0,GEHBET              ,    2,
 43,17350908,2,28093,  650,    N,   10,BEW                 ,     ,
 43,17350908,3,28100,  540,    N,    0,BEW                 ,     ,
 43,17350909,1,28093,  600,   ZW,   10,GEHBET              ,    1,
 43,17350909,2,28093,  650,   ZW,   10,GEHBET              ,    3,
 43,17350909,3,28093,  560,  WTN,    0,BEW                 ,     ,
 43,17350910,1,28080,  600,   ZW,   20,REG                 ,     ,
 43,17350910,2,28070,  650,    W,   30,GEHBET              ,     ,
